ProductID,Category,UnitPrice
P04945,Jerseys,152.8
P04946,Footwear,182.14
P04947,Footwear,186.38
P04948,Accessories,11.04
P04949,Training Gear,19.34
P04950,Footwear,218.02
P04951,Jerseys,131.48
P04952,Training Gear,27.05
P04953,Jerseys,58.89
P04954,Fan Merchandise,71.19
P04955,Accessories,100.5
P04956,Accessories,62.45
P04957,Footwear,106.91
P04958,Jerseys,156.84
P04959,Accessories,12.24
P04960,Footwear,201.8
P04961,Footwear,86.1
P04962,Jerseys,82.68
P04963,Fan Merchandise,34.69
P04964,Accessories,16.37
P04965,Fan Merchandise,40.44
P04966,Fan Merchandise,64.18
P04967,Footwear,129.68
P04968,Training Gear,112.85
P04969,Training Gear,48.36
P04970,Jerseys,112.69
P04971,Accessories,61.95
P04972,Jerseys,138.02
P04973,Training Gear,44.47
P04974,Jerseys,172.11
P04975,Jerseys,68.08
P04976,Training Gear,31.96
P04977,Accessories,34.97
P04978,Footwear,157.77
P04979,Accessories,17.71
P04980,Fan Merchandise,12.56
P04981,Jerseys,123.47
P04982,Accessories,44.67
P04983,Accessories,25.67
P04984,Accessories,75.59
P04985,Training Gear,109.08
P04986,Accessories,22.19
P04987,Fan Merchandise,28.78
P04988,Fan Merchandise,38.64
P04989,Footwear,218.21
P04990,Footwear,178.35
P04991,Training Gear,65.88
P04992,Fan Merchandise,82.48
P04993,Jerseys,120.97
P04994,Footwear,108.46
P04995,Footwear,209.97
P04996,Footwear,172.51
P04997,Jerseys,134.44
P04998,Accessories,70.07
P04999,Footwear,215.11
P05000,Accessories,25.29
