CustomerID,CustomerSegment,Team_Affiliation,CustomerLifetimeValue
12344,Loyal Fan,Eagles,2036.2
12345,Online Shopper,Bulls,1223.09
12346,Loyal Fan,Sharks,2042.86
12347,Online Shopper,Warriors,330.02
12348,Online Shopper,Sharks,2692.9
12349,Loyal Fan,Bulls,3927.51
12350,Loyal Fan,Tigers,3559.99
12351,Loyal Fan,Tigers,818.38
12352,Online Shopper,Tigers,2327.39
12353,Loyal Fan,Sharks,2633.92
12354,Casual Fan,Bulls,231.84
12355,Casual Fan,Sharks,1406.0
12356,Online Shopper,Bulls,2395.79
12357,Casual Fan,Lions,303.41
12358,Casual Fan,Eagles,1449.66
12359,Season Ticket Holder,Bulls,2883.39
12360,Loyal Fan,Sharks,2254.98
12361,Online Shopper,Bulls,729.23
12362,Loyal Fan,Bulls,1280.61
12363,Casual Fan,Lions,1454.93
12364,Online Shopper,Sharks,1844.73
12365,Online Shopper,Lions,999.77
12366,Online Shopper,Bulls,2396.28
12367,Loyal Fan,Eagles,3600.78
12368,Casual Fan,Tigers,1384.65
12369,Casual Fan,Warriors,1406.18
12370,Casual Fan,Eagles,1367.81
12371,Casual Fan,Sharks,994.51
12372,Casual Fan,Tigers,579.45
12373,Casual Fan,Bulls,1395.79
12374,Loyal Fan,Eagles,1191.99
12375,Casual Fan,Eagles,336.32
12376,Loyal Fan,Lions,2188.25
12377,Online Shopper,Bulls,1065.9
12378,Casual Fan,Eagles,962.03
12379,Loyal Fan,Bulls,3696.97
12380,Online Shopper,Lions,1625.78
12381,Online Shopper,Lions,1795.45
12382,Loyal Fan,Bulls,2154.03
12383,Loyal Fan,Sharks,3064.22
12384,Loyal Fan,Warriors,1122.2
12385,Loyal Fan,Tigers,955.49
12386,Online Shopper,Lions,2031.61
12387,Season Ticket Holder,Lions,5744.15
12388,Loyal Fan,Warriors,2103.55
12389,Online Shopper,Eagles,1201.78
12390,Loyal Fan,Bulls,965.78
12391,Casual Fan,Warriors,1052.78
12392,Online Shopper,Sharks,1437.96
12393,Casual Fan,Bulls,723.38
12394,Loyal Fan,Lions,3659.02
12395,Casual Fan,Warriors,1132.57
12396,Season Ticket Holder,Warriors,3536.1
12397,Loyal Fan,Warriors,2902.93
12398,Loyal Fan,Warriors,1223.22
12399,Loyal Fan,Eagles,1421.0
12400,Casual Fan,Bulls,1099.81
12401,Casual Fan,Bulls,276.25
12402,Online Shopper,Sharks,1056.52
12403,Online Shopper,Lions,2724.76
12404,Online Shopper,Tigers,2293.45
12405,Online Shopper,Eagles,2809.54
12406,Loyal Fan,Bulls,3621.87
12407,Casual Fan,Warriors,537.61
12408,Loyal Fan,Bulls,2823.61
12409,Casual Fan,Sharks,630.17
12410,Season Ticket Holder,Sharks,6879.73
12411,Online Shopper,Eagles,1240.83
12412,Season Ticket Holder,Tigers,2009.22
12413,Casual Fan,Tigers,231.51
12414,Casual Fan,Lions,1179.42
12415,Casual Fan,Tigers,217.61
12416,Loyal Fan,Bulls,2718.15
12417,Loyal Fan,Warriors,3544.89
12418,Casual Fan,Warriors,1137.54
12419,Loyal Fan,Warriors,2123.0
12420,Season Ticket Holder,Eagles,3460.23
12421,Loyal Fan,Sharks,3752.12
12422,Loyal Fan,Tigers,2612.48
12423,Online Shopper,Eagles,1394.63
12424,Loyal Fan,Bulls,3814.58
12425,Season Ticket Holder,Eagles,3505.12
12426,Online Shopper,Sharks,1494.16
12427,Loyal Fan,Bulls,1147.67
12428,Online Shopper,Sharks,637.18
12429,Casual Fan,Sharks,658.03
12430,Online Shopper,Sharks,2189.08
12431,Online Shopper,Eagles,1215.01
12432,Online Shopper,Eagles,2161.91
12433,Casual Fan,Tigers,1227.27
12434,Casual Fan,Tigers,1328.61
12435,Online Shopper,Tigers,420.74
12436,Season Ticket Holder,Tigers,7416.12
12437,Casual Fan,Sharks,306.0
12438,Online Shopper,Eagles,2185.31
12439,Casual Fan,Eagles,620.33
12440,Online Shopper,Sharks,2211.04
12441,Season Ticket Holder,Sharks,3496.77
12442,Loyal Fan,Tigers,2863.97
12443,Loyal Fan,Tigers,1201.65
12444,Casual Fan,Warriors,337.64
12445,Casual Fan,Sharks,960.25
12446,Casual Fan,Bulls,571.48
12447,Loyal Fan,Sharks,3052.09
12448,Casual Fan,Eagles,1059.22
12449,Casual Fan,Bulls,970.29
12450,Casual Fan,Sharks,1122.76
12451,Online Shopper,Tigers,2443.63
12452,Online Shopper,Eagles,2760.84
12453,Casual Fan,Tigers,212.72
12454,Online Shopper,Tigers,1843.18
12455,Casual Fan,Sharks,1148.29
12456,Casual Fan,Eagles,403.72
12457,Casual Fan,Eagles,469.07
12458,Loyal Fan,Eagles,1654.29
12459,Loyal Fan,Warriors,2631.47
12460,Casual Fan,Bulls,612.64
12461,Online Shopper,Tigers,2098.46
12462,Online Shopper,Sharks,1947.65
12463,Loyal Fan,Lions,2902.76
12464,Casual Fan,Eagles,453.24
12465,Loyal Fan,Eagles,3255.59
12466,Online Shopper,Lions,2092.9
12467,Online Shopper,Eagles,652.75
12468,Casual Fan,Tigers,380.24
12469,Casual Fan,Eagles,521.35
12470,Casual Fan,Sharks,1410.46
12471,Casual Fan,Warriors,556.89
12472,Online Shopper,Warriors,353.67
12473,Online Shopper,Bulls,682.39
12474,Casual Fan,Bulls,145.04
12475,Casual Fan,Warriors,663.97
12476,Loyal Fan,Eagles,3350.89
12477,Loyal Fan,Sharks,2241.39
12478,Loyal Fan,Eagles,3484.78
12479,Casual Fan,Lions,166.54
12480,Season Ticket Holder,Tigers,5288.06
12481,Casual Fan,Sharks,1201.91
12482,Loyal Fan,Warriors,2959.11
12483,Loyal Fan,Tigers,3529.04
12484,Casual Fan,Bulls,483.37
12485,Online Shopper,Lions,1652.3
12486,Casual Fan,Sharks,1047.63
12487,Online Shopper,Eagles,754.92
12488,Online Shopper,Warriors,2502.68
12489,Loyal Fan,Tigers,1796.7
12490,Casual Fan,Bulls,230.63
12491,Season Ticket Holder,Warriors,7359.91
12492,Casual Fan,Lions,1087.03
12493,Loyal Fan,Bulls,3627.78
12494,Season Ticket Holder,Bulls,8244.52
12495,Online Shopper,Tigers,1052.02
12496,Casual Fan,Bulls,997.91
12497,Casual Fan,Bulls,1498.77
12498,Loyal Fan,Lions,1580.18
12499,Online Shopper,Warriors,1576.77
12500,Casual Fan,Eagles,1374.23
12501,Loyal Fan,Warriors,1129.85
12502,Online Shopper,Warriors,2806.27
12503,Season Ticket Holder,Sharks,5417.09
12504,Online Shopper,Bulls,2711.21
12505,Loyal Fan,Lions,2788.39
12506,Loyal Fan,Eagles,2948.59
12507,Season Ticket Holder,Tigers,7410.9
12508,Season Ticket Holder,Eagles,2469.95
12509,Casual Fan,Warriors,978.88
12510,Casual Fan,Eagles,1393.51
12511,Casual Fan,Warriors,1438.57
12512,Casual Fan,Warriors,1455.65
12513,Loyal Fan,Bulls,2866.67
12514,Loyal Fan,Lions,2826.52
12515,Loyal Fan,Warriors,2567.89
12516,Online Shopper,Tigers,1940.39
12517,Loyal Fan,Warriors,2758.78
12518,Loyal Fan,Bulls,935.71
12519,Casual Fan,Lions,224.42
12520,Loyal Fan,Bulls,2782.13
12521,Loyal Fan,Bulls,1805.49
12522,Casual Fan,Tigers,522.0
12523,Casual Fan,Bulls,370.82
12524,Casual Fan,Sharks,1221.5
12525,Season Ticket Holder,Eagles,8750.3
12526,Loyal Fan,Eagles,2808.83
12527,Season Ticket Holder,Warriors,8617.94
12528,Season Ticket Holder,Tigers,8187.19
12529,Online Shopper,Bulls,888.4
12530,Casual Fan,Sharks,314.94
12531,Casual Fan,Warriors,396.22
12532,Casual Fan,Eagles,234.69
12533,Online Shopper,Warriors,1873.77
12534,Loyal Fan,Bulls,1704.48
12535,Season Ticket Holder,Eagles,8390.42
12536,Casual Fan,Tigers,958.77
12537,Online Shopper,Bulls,1270.95
12538,Casual Fan,Tigers,1478.5
12539,Loyal Fan,Warriors,3850.22
12540,Casual Fan,Tigers,1190.06
12541,Casual Fan,Warriors,1208.36
12542,Casual Fan,Sharks,1468.18
12543,Casual Fan,Eagles,940.64
12544,Loyal Fan,Eagles,3616.06
12545,Casual Fan,Tigers,190.76
12546,Casual Fan,Tigers,875.69
12547,Season Ticket Holder,Sharks,5517.61
12548,Loyal Fan,Lions,920.72
12549,Casual Fan,Eagles,221.73
12550,Loyal Fan,Lions,869.88
12551,Casual Fan,Sharks,511.62
12552,Casual Fan,Sharks,174.92
12553,Casual Fan,Eagles,692.42
12554,Season Ticket Holder,Tigers,7689.22
12555,Loyal Fan,Warriors,2764.26
12556,Online Shopper,Sharks,2119.23
12557,Loyal Fan,Bulls,900.82
12558,Loyal Fan,Warriors,3486.48
12559,Casual Fan,Tigers,304.67
12560,Loyal Fan,Tigers,1768.48
12561,Casual Fan,Lions,823.51
12562,Online Shopper,Tigers,2810.98
12563,Online Shopper,Warriors,2995.0
12564,Casual Fan,Tigers,1195.72
12565,Casual Fan,Bulls,1121.04
12566,Casual Fan,Bulls,838.76
12567,Loyal Fan,Sharks,2930.01
12568,Loyal Fan,Warriors,1262.16
12569,Online Shopper,Warriors,1026.83
12570,Season Ticket Holder,Bulls,8892.5
12571,Loyal Fan,Warriors,3934.77
12572,Casual Fan,Sharks,552.16
12573,Online Shopper,Lions,950.83
12574,Online Shopper,Tigers,919.7
12575,Casual Fan,Sharks,778.81
12576,Casual Fan,Lions,413.27
12577,Online Shopper,Tigers,2050.94
12578,Online Shopper,Bulls,502.01
12579,Loyal Fan,Warriors,1131.77
12580,Season Ticket Holder,Sharks,3938.54
12581,Loyal Fan,Tigers,3287.82
12582,Online Shopper,Bulls,1172.88
12583,Loyal Fan,Sharks,2306.61
12584,Loyal Fan,Tigers,2901.19
12585,Loyal Fan,Eagles,3323.33
12586,Casual Fan,Eagles,529.95
12587,Casual Fan,Sharks,1123.36
12588,Loyal Fan,Sharks,1715.42
12589,Casual Fan,Warriors,1002.25
12590,Casual Fan,Sharks,731.23
12591,Online Shopper,Lions,2801.9
12592,Online Shopper,Bulls,2951.65
12593,Online Shopper,Eagles,2390.13
12594,Loyal Fan,Sharks,3729.49
12595,Loyal Fan,Eagles,1236.81
12596,Season Ticket Holder,Tigers,6581.25
12597,Loyal Fan,Sharks,1434.78
12598,Casual Fan,Lions,487.76
12599,Season Ticket Holder,Lions,5659.76
12600,Season Ticket Holder,Sharks,7193.91
12601,Casual Fan,Warriors,1110.09
12602,Online Shopper,Eagles,2647.54
12603,Casual Fan,Tigers,882.98
12604,Online Shopper,Bulls,2801.13
12605,Loyal Fan,Sharks,3641.24
12606,Loyal Fan,Warriors,3516.98
12607,Casual Fan,Tigers,421.33
12608,Loyal Fan,Lions,2500.63
12609,Online Shopper,Bulls,2287.84
12610,Casual Fan,Sharks,1466.54
12611,Online Shopper,Eagles,331.45
12612,Online Shopper,Bulls,1183.21
12613,Casual Fan,Lions,579.29
12614,Online Shopper,Tigers,1079.04
12615,Loyal Fan,Lions,3415.76
12616,Casual Fan,Tigers,163.1
12617,Loyal Fan,Lions,1950.19
12618,Online Shopper,Bulls,2221.55
12619,Online Shopper,Tigers,1398.2
12620,Season Ticket Holder,Lions,3008.45
12621,Online Shopper,Eagles,1949.3
12622,Season Ticket Holder,Warriors,5658.27
12623,Loyal Fan,Eagles,3941.88
12624,Season Ticket Holder,Lions,7239.68
12625,Casual Fan,Sharks,1480.65
12626,Casual Fan,Warriors,360.89
12627,Casual Fan,Tigers,1166.23
12628,Casual Fan,Lions,872.29
12629,Loyal Fan,Eagles,3080.03
12630,Loyal Fan,Warriors,2296.16
12631,Loyal Fan,Warriors,1479.65
12632,Casual Fan,Tigers,164.03
12633,Online Shopper,Bulls,2563.38
12634,Casual Fan,Tigers,1240.73
12635,Casual Fan,Eagles,327.56
12636,Casual Fan,Bulls,1003.25
12637,Casual Fan,Tigers,1132.83
12638,Loyal Fan,Eagles,2584.4
12639,Online Shopper,Sharks,1156.52
12640,Loyal Fan,Sharks,3619.03
12641,Online Shopper,Sharks,2034.59
12642,Online Shopper,Eagles,2244.59
12643,Casual Fan,Sharks,1012.96
12644,Online Shopper,Warriors,2247.48
12645,Loyal Fan,Bulls,1264.21
12646,Online Shopper,Sharks,2791.0
12647,Online Shopper,Warriors,1071.69
12648,Online Shopper,Eagles,2558.69
12649,Online Shopper,Tigers,2712.14
12650,Online Shopper,Bulls,2058.3
12651,Season Ticket Holder,Eagles,6188.11
12652,Casual Fan,Lions,252.67
12653,Online Shopper,Bulls,1477.8
12654,Online Shopper,Lions,1951.44
12655,Casual Fan,Tigers,214.62
12656,Season Ticket Holder,Sharks,2780.23
12657,Casual Fan,Lions,1490.87
12658,Casual Fan,Sharks,565.13
12659,Loyal Fan,Tigers,1919.14
12660,Loyal Fan,Lions,1604.89
12661,Online Shopper,Sharks,2044.25
12662,Casual Fan,Lions,762.31
12663,Casual Fan,Bulls,1206.6
12664,Loyal Fan,Sharks,2439.98
12665,Casual Fan,Tigers,121.58
12666,Online Shopper,Bulls,1603.26
12667,Online Shopper,Sharks,449.01
12668,Loyal Fan,Lions,3445.72
12669,Casual Fan,Bulls,259.12
12670,Casual Fan,Lions,403.74
12671,Casual Fan,Sharks,743.95
12672,Casual Fan,Eagles,373.26
12673,Casual Fan,Bulls,854.91
12674,Casual Fan,Bulls,744.98
12675,Casual Fan,Eagles,1433.53
12676,Casual Fan,Lions,223.72
12677,Casual Fan,Sharks,907.42
12678,Online Shopper,Lions,2245.08
12679,Online Shopper,Lions,644.59
12680,Casual Fan,Warriors,991.05
12681,Online Shopper,Warriors,2633.45
12682,Online Shopper,Sharks,2426.4
12683,Loyal Fan,Tigers,3792.55
12684,Casual Fan,Sharks,1108.82
12685,Loyal Fan,Lions,2060.76
12686,Online Shopper,Tigers,2785.22
12687,Loyal Fan,Bulls,1521.14
12688,Online Shopper,Warriors,1876.0
12689,Loyal Fan,Eagles,3250.11
12690,Casual Fan,Lions,1321.19
12691,Season Ticket Holder,Sharks,8415.79
12692,Casual Fan,Lions,218.97
12693,Online Shopper,Sharks,2260.36
12694,Season Ticket Holder,Bulls,3428.73
12695,Online Shopper,Warriors,2403.62
12696,Loyal Fan,Tigers,3042.21
12697,Online Shopper,Tigers,789.65
12698,Loyal Fan,Eagles,3465.06
12699,Casual Fan,Eagles,746.5
12700,Online Shopper,Sharks,1768.41
12701,Online Shopper,Sharks,2922.79
12702,Casual Fan,Eagles,1019.28
12703,Casual Fan,Bulls,923.99
12704,Online Shopper,Lions,345.26
12705,Online Shopper,Eagles,837.88
12706,Casual Fan,Bulls,137.19
12707,Online Shopper,Eagles,1199.94
12708,Loyal Fan,Eagles,1902.43
12709,Loyal Fan,Warriors,2497.06
12710,Casual Fan,Eagles,1065.68
12711,Season Ticket Holder,Warriors,3255.42
12712,Loyal Fan,Warriors,2725.29
12713,Loyal Fan,Eagles,3734.32
12714,Loyal Fan,Tigers,1392.03
12715,Online Shopper,Sharks,2079.54
12716,Loyal Fan,Lions,945.89
12717,Casual Fan,Lions,843.61
12718,Season Ticket Holder,Lions,7190.77
12719,Loyal Fan,Eagles,908.93
12720,Casual Fan,Sharks,567.13
12721,Casual Fan,Eagles,1329.14
12722,Online Shopper,Warriors,908.8
12723,Casual Fan,Sharks,1112.02
12724,Casual Fan,Bulls,957.13
12725,Loyal Fan,Sharks,1323.8
12726,Online Shopper,Lions,2302.61
12727,Online Shopper,Lions,1736.62
12728,Loyal Fan,Lions,1158.48
12729,Casual Fan,Sharks,1429.12
12730,Online Shopper,Eagles,1628.3
12731,Loyal Fan,Sharks,3184.26
12732,Loyal Fan,Warriors,1496.64
12733,Casual Fan,Bulls,292.06
12734,Casual Fan,Eagles,1137.83
12735,Loyal Fan,Bulls,2956.24
12736,Casual Fan,Eagles,483.75
12737,Loyal Fan,Tigers,3188.11
12738,Casual Fan,Eagles,806.99
12739,Online Shopper,Sharks,1241.21
12740,Casual Fan,Eagles,1201.65
12741,Loyal Fan,Warriors,2773.7
12742,Online Shopper,Tigers,1669.62
12743,Loyal Fan,Tigers,3273.94
12744,Online Shopper,Sharks,1771.04
12745,Casual Fan,Sharks,1413.95
12746,Online Shopper,Eagles,2508.75
12747,Loyal Fan,Sharks,1946.2
12748,Loyal Fan,Tigers,2287.74
12749,Casual Fan,Lions,1440.27
12750,Loyal Fan,Lions,3664.65
12751,Loyal Fan,Tigers,1411.79
12752,Online Shopper,Warriors,1040.62
12753,Online Shopper,Lions,1283.94
12754,Loyal Fan,Tigers,3615.52
12755,Online Shopper,Sharks,2804.03
12756,Online Shopper,Warriors,2466.32
12757,Online Shopper,Sharks,1044.41
12758,Online Shopper,Bulls,2695.07
12759,Online Shopper,Sharks,388.78
12760,Casual Fan,Warriors,691.92
12761,Online Shopper,Tigers,1319.6
12762,Season Ticket Holder,Bulls,5746.68
12763,Loyal Fan,Bulls,2594.05
12764,Casual Fan,Bulls,415.57
12765,Loyal Fan,Tigers,1454.58
12766,Season Ticket Holder,Bulls,7624.97
12767,Casual Fan,Bulls,206.68
12768,Online Shopper,Tigers,1631.87
12769,Online Shopper,Sharks,817.45
12770,Season Ticket Holder,Bulls,4236.97
12771,Loyal Fan,Eagles,1687.34
12772,Online Shopper,Lions,2213.01
12773,Online Shopper,Tigers,1531.26
12774,Loyal Fan,Tigers,1758.21
12775,Online Shopper,Bulls,2544.65
12776,Casual Fan,Eagles,220.11
12777,Casual Fan,Warriors,1172.9
12778,Casual Fan,Warriors,447.64
12779,Loyal Fan,Tigers,3737.66
12780,Loyal Fan,Sharks,817.79
12781,Loyal Fan,Bulls,2581.32
12782,Loyal Fan,Lions,2791.25
12783,Casual Fan,Bulls,908.22
12784,Casual Fan,Tigers,1241.02
12785,Loyal Fan,Warriors,1158.92
12786,Online Shopper,Lions,1422.0
12787,Online Shopper,Sharks,2632.09
12788,Casual Fan,Warriors,1344.23
12789,Season Ticket Holder,Warriors,5488.41
12790,Casual Fan,Eagles,881.15
12791,Online Shopper,Warriors,2362.55
12792,Loyal Fan,Eagles,3294.75
12793,Online Shopper,Bulls,2697.82
12794,Season Ticket Holder,Lions,7907.0
12795,Online Shopper,Tigers,1418.94
12796,Casual Fan,Tigers,1009.65
12797,Casual Fan,Sharks,776.53
12798,Casual Fan,Eagles,265.15
12799,Online Shopper,Tigers,2518.54
12800,Online Shopper,Eagles,1924.76
12801,Season Ticket Holder,Warriors,2406.04
12802,Casual Fan,Lions,1047.62
12803,Loyal Fan,Lions,1705.92
12804,Casual Fan,Lions,196.97
12805,Loyal Fan,Bulls,2741.08
12806,Loyal Fan,Lions,3143.07
12807,Casual Fan,Lions,824.2
12808,Online Shopper,Bulls,315.25
12809,Loyal Fan,Eagles,2646.02
12810,Loyal Fan,Eagles,821.15
12811,Loyal Fan,Warriors,3764.51
12812,Online Shopper,Lions,1021.72
12813,Online Shopper,Eagles,2651.72
12814,Loyal Fan,Bulls,838.75
12815,Loyal Fan,Eagles,1111.09
12816,Casual Fan,Sharks,731.97
12817,Loyal Fan,Bulls,3227.54
12818,Casual Fan,Eagles,1419.59
12819,Casual Fan,Tigers,829.53
12820,Season Ticket Holder,Lions,4488.22
12821,Loyal Fan,Lions,942.57
12822,Online Shopper,Bulls,1876.02
12823,Loyal Fan,Eagles,2016.14
12824,Season Ticket Holder,Bulls,8363.93
12825,Season Ticket Holder,Sharks,5360.41
12826,Online Shopper,Warriors,2366.71
12827,Casual Fan,Lions,1287.49
12828,Loyal Fan,Tigers,1114.49
12829,Online Shopper,Bulls,1490.29
12830,Online Shopper,Tigers,2713.04
12831,Loyal Fan,Eagles,2158.26
12832,Casual Fan,Lions,891.22
12833,Casual Fan,Eagles,1322.35
12834,Online Shopper,Bulls,928.0
12835,Online Shopper,Bulls,2715.37
12836,Casual Fan,Eagles,655.84
12837,Casual Fan,Lions,930.25
12838,Loyal Fan,Lions,1849.73
12839,Casual Fan,Bulls,837.97
12840,Loyal Fan,Tigers,957.71
12841,Online Shopper,Sharks,476.2
12842,Casual Fan,Sharks,680.61
12843,Casual Fan,Bulls,568.93
12844,Loyal Fan,Sharks,2770.53
12845,Loyal Fan,Bulls,921.31
12846,Casual Fan,Lions,334.74
12847,Loyal Fan,Bulls,1470.69
12848,Loyal Fan,Warriors,2209.57
12849,Online Shopper,Warriors,966.45
12850,Casual Fan,Lions,292.73
12851,Casual Fan,Tigers,936.6
12852,Casual Fan,Eagles,1141.42
12853,Online Shopper,Lions,2150.22
12854,Casual Fan,Sharks,486.65
12855,Online Shopper,Warriors,2607.0
12856,Season Ticket Holder,Bulls,6282.76
12857,Online Shopper,Warriors,1959.6
12858,Casual Fan,Eagles,397.99
12859,Online Shopper,Bulls,953.97
12860,Casual Fan,Tigers,764.65
12861,Casual Fan,Warriors,432.95
12862,Casual Fan,Bulls,1063.31
12863,Casual Fan,Eagles,531.98
12864,Loyal Fan,Warriors,1286.13
12865,Casual Fan,Eagles,312.26
12866,Loyal Fan,Lions,1207.13
12867,Casual Fan,Lions,715.65
12868,Casual Fan,Bulls,104.26
12869,Season Ticket Holder,Tigers,5796.61
12870,Loyal Fan,Eagles,1754.57
12871,Casual Fan,Warriors,873.47
12872,Casual Fan,Lions,1409.6
12873,Loyal Fan,Tigers,3580.95
12874,Loyal Fan,Warriors,2644.58
12875,Loyal Fan,Lions,2137.83
12876,Loyal Fan,Eagles,3034.76
12877,Loyal Fan,Warriors,3754.05
12878,Casual Fan,Lions,785.37
12879,Casual Fan,Lions,239.03
12880,Loyal Fan,Warriors,3251.48
12881,Loyal Fan,Warriors,833.53
12882,Loyal Fan,Lions,3246.84
12883,Casual Fan,Warriors,218.88
12884,Casual Fan,Tigers,249.26
12885,Casual Fan,Lions,1194.39
12886,Loyal Fan,Eagles,3006.47
12887,Loyal Fan,Bulls,2598.09
12888,Season Ticket Holder,Warriors,7744.1
12889,Loyal Fan,Bulls,3524.38
12890,Loyal Fan,Eagles,2264.04
12891,Loyal Fan,Bulls,3988.16
12892,Season Ticket Holder,Warriors,4503.06
12893,Casual Fan,Sharks,340.11
12894,Casual Fan,Lions,1284.37
12895,Season Ticket Holder,Eagles,4908.99
12896,Loyal Fan,Lions,3598.4
12897,Season Ticket Holder,Warriors,2428.16
12898,Loyal Fan,Warriors,1155.37
12899,Casual Fan,Bulls,156.38
12900,Casual Fan,Bulls,942.82
12901,Casual Fan,Warriors,1264.61
12902,Season Ticket Holder,Tigers,4818.63
12903,Loyal Fan,Warriors,1090.23
12904,Season Ticket Holder,Warriors,4614.28
12905,Casual Fan,Lions,587.26
12906,Casual Fan,Eagles,1000.86
12907,Season Ticket Holder,Bulls,6565.06
12908,Loyal Fan,Eagles,1129.68
12909,Season Ticket Holder,Sharks,4941.24
12910,Casual Fan,Lions,999.52
12911,Online Shopper,Sharks,998.93
12912,Loyal Fan,Sharks,2102.66
12913,Casual Fan,Lions,959.17
12914,Online Shopper,Warriors,1387.75
12915,Casual Fan,Sharks,143.21
12916,Loyal Fan,Warriors,1512.37
12917,Loyal Fan,Eagles,3283.46
12918,Online Shopper,Lions,970.96
12919,Loyal Fan,Bulls,3416.68
12920,Online Shopper,Tigers,1560.65
12921,Season Ticket Holder,Bulls,5310.45
12922,Loyal Fan,Tigers,3265.65
12923,Loyal Fan,Bulls,2026.54
12924,Online Shopper,Sharks,943.9
12925,Loyal Fan,Sharks,1136.1
12926,Casual Fan,Warriors,1040.67
12927,Online Shopper,Warriors,1568.84
12928,Casual Fan,Sharks,1233.17
12929,Casual Fan,Bulls,740.74
12930,Online Shopper,Tigers,1419.99
12931,Casual Fan,Warriors,518.39
12932,Loyal Fan,Warriors,1438.17
12933,Casual Fan,Tigers,1262.61
12934,Online Shopper,Warriors,557.07
12935,Online Shopper,Eagles,2735.74
12936,Casual Fan,Lions,137.67
12937,Casual Fan,Tigers,831.15
12938,Loyal Fan,Lions,986.65
12939,Loyal Fan,Lions,3294.74
12940,Loyal Fan,Warriors,1476.79
12941,Season Ticket Holder,Lions,5961.46
12942,Loyal Fan,Eagles,3732.63
12943,Online Shopper,Tigers,2053.0
12944,Loyal Fan,Sharks,1370.62
12945,Loyal Fan,Sharks,3349.37
12946,Casual Fan,Sharks,718.07
12947,Casual Fan,Eagles,118.45
12948,Online Shopper,Sharks,1614.27
12949,Season Ticket Holder,Tigers,7687.39
12950,Online Shopper,Bulls,1460.89
12951,Loyal Fan,Warriors,3226.97
12952,Online Shopper,Tigers,2204.92
12953,Loyal Fan,Eagles,2262.12
12954,Season Ticket Holder,Lions,4262.98
12955,Casual Fan,Tigers,1117.16
12956,Casual Fan,Eagles,616.49
12957,Loyal Fan,Lions,1344.28
12958,Loyal Fan,Warriors,1826.76
12959,Loyal Fan,Tigers,3605.89
12960,Season Ticket Holder,Eagles,3983.72
12961,Online Shopper,Tigers,934.39
12962,Season Ticket Holder,Tigers,2933.94
12963,Loyal Fan,Lions,976.57
12964,Casual Fan,Bulls,1467.37
12965,Loyal Fan,Tigers,2517.69
12966,Casual Fan,Tigers,1121.5
12967,Casual Fan,Sharks,1182.16
12968,Loyal Fan,Lions,1927.41
12969,Casual Fan,Lions,1218.47
12970,Loyal Fan,Eagles,3876.75
12971,Casual Fan,Tigers,1138.47
12972,Online Shopper,Warriors,2221.68
12973,Loyal Fan,Tigers,2183.15
12974,Season Ticket Holder,Lions,7889.24
12975,Casual Fan,Sharks,224.37
12976,Online Shopper,Lions,2324.15
12977,Online Shopper,Sharks,1277.38
12978,Online Shopper,Tigers,1828.13
12979,Online Shopper,Eagles,2711.0
12980,Online Shopper,Tigers,1933.55
12981,Casual Fan,Lions,135.81
12982,Loyal Fan,Bulls,3112.34
12983,Loyal Fan,Bulls,3772.88
12984,Casual Fan,Tigers,998.82
12985,Loyal Fan,Sharks,3556.54
12986,Loyal Fan,Tigers,3440.95
12987,Loyal Fan,Bulls,3556.14
12988,Casual Fan,Lions,581.74
12989,Loyal Fan,Eagles,2317.32
12990,Casual Fan,Sharks,1287.25
12991,Online Shopper,Sharks,2758.08
12992,Online Shopper,Sharks,696.47
12993,Casual Fan,Eagles,354.15
12994,Casual Fan,Sharks,585.56
12995,Casual Fan,Lions,1178.42
12996,Casual Fan,Sharks,1324.97
12997,Online Shopper,Eagles,1866.65
12998,Loyal Fan,Tigers,1162.46
12999,Season Ticket Holder,Bulls,4126.24
13000,Loyal Fan,Warriors,3542.47
13001,Online Shopper,Bulls,1238.4
13002,Casual Fan,Eagles,243.93
13003,Loyal Fan,Eagles,1766.62
13004,Online Shopper,Lions,2478.11
