TransactionID,Region,CustomerID,CustomerSegment,Team_Affiliation,ProductID,Category,Quantity,UnitPrice,Revenue,InventoryUnits,UnitsSold,SellThroughRatePct,CustomerLifetimeValue
1554,West,4794,Season Ticket Holder,Lions,P02096,Accessories,3,145.92,437.76,178,3,1.69,4859.85
1555,West,8863,Casual Fan,Tigers,P01762,Accessories,1,16.65,16.65,334,1,0.3,4702.36
1556,North,8530,Casual Fan,Sharks,P01851,Accessories,4,81.83,327.32,277,4,1.44,2647.73
1557,South,1476,Loyal Fan,Warriors,P03056,Fan Merchandise,4,46.63,186.52,314,4,1.27,3613.76
1558,East,4353,Season Ticket Holder,Lions,P00614,Training Gear,4,74.78,299.12,422,4,0.95,1912.6
1559,East,6378,Loyal Fan,Tigers,P04227,Jerseys,4,108.64,434.56,189,2,1.06,4620.06
1560,East,5132,Casual Fan,Lions,P00693,Training Gear,2,132.75,265.5,362,2,0.55,4427.55
1561,East,3742,Loyal Fan,Tigers,P03316,Footwear,1,134.14,134.14,445,1,0.22,3524.28
1562,West,6411,Loyal Fan,Warriors,P00026,Jerseys,3,32.84,98.52,455,3,0.66,822.17
1563,West,4649,Loyal Fan,Warriors,P02162,Fan Merchandise,1,88.77,88.77,279,1,0.36,1854.22
1564,South,9754,Online Shopper,Sharks,P01077,Footwear,2,49.61,99.22,388,2,0.52,4675.67
1565,East,4202,Online Shopper,Lions,P00013,Training Gear,1,79.7,79.7,412,1,0.24,4060.21
1566,East,7322,Loyal Fan,Sharks,P00834,Jerseys,2,138.8,277.6,165,2,1.21,723.46
1567,North,3447,Season Ticket Holder,Tigers,P04403,Jerseys,2,18.49,36.98,472,2,0.42,4793.08
1568,West,2696,Online Shopper,Warriors,P04208,Footwear,2,93.18,186.36,389,2,0.51,647.43
1569,East,9808,Loyal Fan,Warriors,P01422,Jerseys,2,60.36,120.72,483,2,0.41,176.21
1570,South,8396,Casual Fan,Eagles,P04007,Training Gear,4,131.53,526.12,277,4,1.44,2402.44
1571,South,9411,Online Shopper,Eagles,P02311,Jerseys,1,40.56,40.56,159,1,0.63,4543.04
1572,West,7105,Casual Fan,Sharks,P01315,Footwear,5,56.62,283.1,493,5,1.01,728.46
1573,South,5695,Loyal Fan,Lions,P04219,Jerseys,2,12.84,25.68,469,2,0.43,360.54
1574,South,2079,Loyal Fan,Tigers,P01267,Jerseys,2,70.19,140.38,395,2,0.51,3976.32
1575,West,4167,Loyal Fan,Sharks,P02511,Training Gear,1,98.65,98.65,495,1,0.2,2431.43
1576,East,7958,Casual Fan,Warriors,P04102,Jerseys,4,37.46,149.84,128,4,3.12,4999.03
1577,East,8954,Online Shopper,Warriors,P02726,Accessories,3,98.99,296.97,363,3,0.83,703.78
1578,South,8402,Loyal Fan,Warriors,P01365,Fan Merchandise,2,114.26,228.52,107,2,1.87,332.77
1579,South,8361,Season Ticket Holder,Tigers,P04745,Accessories,4,36.94,147.76,217,4,1.84,1510.45
1580,East,2316,Loyal Fan,Sharks,P00635,Training Gear,4,115.74,462.96,93,4,4.3,605.85
1581,West,7905,Online Shopper,Tigers,P02392,Jerseys,5,140.59,702.95,429,5,1.17,463.82
1582,South,4469,Online Shopper,Bulls,P01939,Jerseys,2,41.15,82.3,148,2,1.35,4982.8
1583,North,6512,Season Ticket Holder,Warriors,P03372,Fan Merchandise,4,28.9,115.6,368,3,0.82,4544.55
1584,West,3450,Loyal Fan,Eagles,P01244,Training Gear,5,56.68,283.4,200,5,2.5,2684.9
1585,South,4921,Online Shopper,Sharks,P01100,Accessories,4,36.7,146.8,326,4,1.23,276.35
1586,South,8082,Online Shopper,Eagles,P03003,Accessories,5,118.53,592.65,193,5,2.59,4245.79
1587,North,4627,Online Shopper,Sharks,P00603,Footwear,5,28.6,143,403,5,1.24,1901.19
1588,North,9621,Casual Fan,Warriors,P00081,Jerseys,5,13.15,65.75,117,5,4.27,3669.31
1589,East,1476,Online Shopper,Eagles,P00852,Training Gear,4,59.25,237,57,4,7.02,3738.19
1590,West,5816,Online Shopper,Eagles,P01045,Accessories,3,119.86,359.58,351,3,0.85,4423.34
1591,West,8294,Casual Fan,Sharks,P01633,Footwear,1,101.18,101.18,451,1,0.22,4994.65
1592,East,2573,Loyal Fan,Bulls,P00249,Fan Merchandise,5,84.27,421.35,456,5,1.1,4571.64
1593,West,9088,Season Ticket Holder,Bulls,P03610,Footwear,2,74.11,148.22,387,2,0.52,3877.04
1594,West,9106,Casual Fan,Eagles,P02197,Jerseys,1,100.93,100.93,86,1,1.16,1787.36
1595,West,6687,Casual Fan,Eagles,P03177,Fan Merchandise,3,78.91,236.73,113,3,2.65,4503.86
1596,West,1266,Casual Fan,Warriors,P00047,Training Gear,1,118.48,118.48,129,1,0.78,1527.44
1597,West,5713,Online Shopper,Sharks,P01713,Footwear,1,131.3,131.3,267,1,0.37,3280.38
1598,North,7432,Loyal Fan,Sharks,P02459,Jerseys,3,34.31,102.93,267,3,1.12,4936.57
1599,West,3225,Loyal Fan,Lions,P00055,Jerseys,2,42.47,84.94,131,2,1.53,4508.37
1600,North,9666,Loyal Fan,Sharks,P00818,Accessories,5,81.91,409.55,228,5,2.19,2836.34
1601,West,2404,Season Ticket Holder,Warriors,P01834,Footwear,4,131.21,524.84,340,4,1.18,678.3
1602,East,4081,Loyal Fan,Eagles,P01972,Training Gear,2,138.58,277.16,69,2,2.9,3960.46
1603,South,1441,Season Ticket Holder,Lions,P03718,Fan Merchandise,2,27.62,55.24,172,2,1.16,2875
1604,North,1174,Online Shopper,Eagles,P01699,Training Gear,5,52.44,262.2,325,5,1.54,2950.02
1605,West,4076,Loyal Fan,Sharks,P03723,Footwear,2,117.75,235.5,465,2,0.43,2756.79
1606,East,4657,Season Ticket Holder,Tigers,P00078,Training Gear,2,140.71,281.42,124,2,1.61,1715.81
1607,South,8205,Online Shopper,Eagles,P00233,Footwear,1,21.37,21.37,112,1,0.89,674.18
1608,North,9835,Online Shopper,Bulls,P04542,Jerseys,1,75.73,75.73,126,1,0.79,1497.65
1609,South,7236,Season Ticket Holder,Sharks,P03304,Jerseys,3,79.4,238.2,403,3,0.74,4017.47
1610,East,2211,Online Shopper,Bulls,P00802,Footwear,3,11.2,33.6,318,3,0.94,455.08
1611,North,7041,Online Shopper,Warriors,P03131,Fan Merchandise,3,129.61,388.83,376,3,0.8,3327.39
1612,South,7004,Loyal Fan,Bulls,P03333,Jerseys,4,25.04,100.16,402,4,1,1658.09
1613,West,8423,Season Ticket Holder,Sharks,P00800,Jerseys,5,127.25,636.25,135,1,0.74,1676.29
1614,North,5333,Online Shopper,Lions,P02721,Fan Merchandise,4,12.94,51.76,204,4,1.96,2662.17
1615,South,1685,Casual Fan,Bulls,P03697,Jerseys,4,147.62,590.48,400,4,1,2034.59
1616,East,9093,Casual Fan,Tigers,P02474,Training Gear,3,83.49,250.47,473,3,0.63,4165.83
1617,East,5100,Online Shopper,Tigers,P04537,Footwear,5,51.84,259.2,364,5,1.37,4391.42
1618,North,2480,Loyal Fan,Tigers,P03393,Jerseys,4,94.88,379.52,462,2,0.43,4038.14
1619,South,7543,Casual Fan,Bulls,P00652,Fan Merchandise,1,49.73,49.73,463,1,0.22,4588.68
1620,North,2703,Loyal Fan,Warriors,P03702,Jerseys,4,25.08,100.32,264,4,1.52,2661.09
1621,North,7117,Online Shopper,Tigers,P03262,Accessories,1,45.3,45.3,340,1,0.29,1762.32
1622,South,2045,Season Ticket Holder,Eagles,P03466,Jerseys,4,127.71,510.84,401,4,1,1357.59
1623,South,6900,Online Shopper,Warriors,P03889,Jerseys,5,44.58,222.9,232,5,2.16,4135.3
1624,West,3023,Online Shopper,Sharks,P01152,Jerseys,1,67.52,67.52,374,1,0.27,1431.04
1625,South,5993,Casual Fan,Lions,P01774,Jerseys,1,86.93,86.93,308,1,0.32,3506.85
1626,East,2851,Season Ticket Holder,Warriors,P03226,Jerseys,3,131.8,395.4,219,3,1.37,1811.96
1627,North,5052,Loyal Fan,Lions,P02596,Training Gear,1,11.52,11.52,344,1,0.29,2692.09
1628,North,7646,Loyal Fan,Warriors,P04647,Footwear,4,133.49,533.96,349,4,1.15,4266.79
1629,East,5660,Season Ticket Holder,Sharks,P01860,Footwear,4,113.76,455.04,420,4,0.95,905.44
1630,South,2650,Loyal Fan,Lions,P04737,Footwear,3,64.15,192.45,256,3,1.17,1598.82
1631,East,6754,Casual Fan,Warriors,P00778,Fan Merchandise,2,148.89,297.78,243,2,0.82,467.38
1632,East,8697,Online Shopper,Lions,P02385,Fan Merchandise,1,18.24,18.24,232,1,0.43,1864.4
1633,West,1548,Loyal Fan,Tigers,P04246,Training Gear,1,113.29,113.29,80,1,1.25,3518.78
1634,East,8654,Casual Fan,Tigers,P04036,Fan Merchandise,1,110.78,110.78,210,1,0.48,2827.17
1635,North,2199,Loyal Fan,Bulls,P04392,Footwear,4,142.56,570.24,191,4,2.09,1777.7
1636,East,7873,Casual Fan,Tigers,P04966,Footwear,5,125.42,627.1,271,5,1.85,2244.02
1637,North,6104,Loyal Fan,Eagles,P03770,Accessories,5,90.58,452.9,147,5,3.4,1223.58
1638,North,8625,Loyal Fan,Tigers,P03507,Accessories,5,42.54,212.7,288,5,1.74,3217.95
1639,North,4575,Season Ticket Holder,Tigers,P04816,Footwear,3,81.37,244.11,482,3,0.62,899.89
1640,South,8552,Season Ticket Holder,Sharks,P04538,Footwear,3,24.38,73.14,78,3,3.85,1462.83
1641,West,1184,Casual Fan,Lions,P01938,Fan Merchandise,4,78.4,313.6,57,4,7.02,3611.86
1642,North,6192,Season Ticket Holder,Lions,P00508,Training Gear,5,37.15,185.75,382,3,0.79,1642.99
1643,North,6690,Online Shopper,Tigers,P04607,Footwear,2,140.84,281.68,98,2,2.04,3751.3
1644,South,7180,Season Ticket Holder,Lions,P04981,Training Gear,1,66.93,66.93,193,1,0.52,757.95
1645,North,5621,Casual Fan,Warriors,P03731,Jerseys,5,30.93,154.65,138,5,3.62,3563.82
1646,East,9796,Season Ticket Holder,Bulls,P02352,Jerseys,2,13.32,26.64,493,2,0.41,2416.79
1647,East,3561,Casual Fan,Tigers,P00336,Footwear,1,56.26,56.26,217,1,0.46,2608.01
1648,West,7402,Online Shopper,Bulls,P02988,Footwear,1,18.09,18.09,466,1,0.21,2388.74
1649,North,7321,Casual Fan,Tigers,P02606,Jerseys,3,74.3,222.9,52,3,5.77,1378.83
1650,South,3330,Casual Fan,Eagles,P00992,Training Gear,2,16.59,33.18,62,2,3.23,3249.93
1651,East,2572,Online Shopper,Bulls,P02855,Footwear,5,126.66,633.3,279,5,1.79,1649.23
1652,South,8900,Online Shopper,Warriors,P01256,Accessories,5,75.19,375.95,479,5,1.04,2288.12
1653,South,3156,Casual Fan,Tigers,P01544,Jerseys,4,121,484,254,4,1.57,1477.39
1654,East,9559,Loyal Fan,Tigers,P01832,Jerseys,2,60.97,121.94,75,2,2.67,1962.3
1655,South,6248,Loyal Fan,Lions,P04652,Fan Merchandise,1,117.5,117.5,211,1,0.47,113.68
1656,East,5891,Casual Fan,Tigers,P02672,Accessories,3,66.74,200.22,188,3,1.6,2560.96
1657,South,8754,Season Ticket Holder,Bulls,P00982,Fan Merchandise,4,103.99,415.96,338,4,1.18,2600.61
1658,East,8318,Casual Fan,Bulls,P00287,Fan Merchandise,3,109.85,329.55,262,3,1.15,2670.08
1659,North,3734,Casual Fan,Tigers,P01071,Footwear,1,94.35,94.35,392,1,0.26,2465.12
1660,West,8863,Season Ticket Holder,Tigers,P04752,Jerseys,1,17.73,17.73,473,1,0.21,2187.42
1661,East,3765,Online Shopper,Tigers,P03693,Fan Merchandise,3,61.39,184.17,262,3,1.15,3358.26
1662,East,8661,Casual Fan,Eagles,P02054,Fan Merchandise,4,118.74,474.96,344,4,1.16,1087.7
1663,West,7590,Loyal Fan,Warriors,P01054,Accessories,1,139.46,139.46,223,1,0.45,2915.68
1664,East,8034,Online Shopper,Bulls,P03345,Training Gear,5,102.47,512.35,259,5,1.93,4511.28
1665,East,5118,Online Shopper,Eagles,P04340,Training Gear,5,145.43,727.15,418,5,1.2,685.16
1666,South,9037,Casual Fan,Lions,P00119,Footwear,5,48.41,242.05,91,5,5.49,846.27
1667,West,9907,Loyal Fan,Sharks,P04187,Accessories,4,29.09,116.36,178,4,2.25,4344.68
1668,North,8339,Season Ticket Holder,Tigers,P04049,Training Gear,4,55.91,223.64,372,4,1.08,4542.1
1669,East,1443,Season Ticket Holder,Bulls,P00374,Accessories,2,104.94,209.88,457,2,0.44,3870.28
1670,West,5250,Season Ticket Holder,Lions,P02699,Jerseys,2,64.67,129.34,472,2,0.42,443.06
1671,South,3558,Loyal Fan,Bulls,P03701,Footwear,5,102.28,511.4,259,5,1.93,607.39
1672,North,5541,Online Shopper,Sharks,P02514,Jerseys,3,108.27,324.81,159,3,1.89,4383.71
1673,West,7910,Online Shopper,Tigers,P03486,Jerseys,3,95.96,287.88,487,3,0.62,4988.9
1674,North,7132,Casual Fan,Bulls,P01326,Fan Merchandise,5,119.04,595.2,158,5,3.16,4182.62
1675,North,3349,Online Shopper,Tigers,P01057,Jerseys,2,42.64,85.28,481,2,0.42,4700.73
1676,North,8113,Online Shopper,Sharks,P01430,Jerseys,4,25.36,101.44,69,4,5.8,4615.62
1677,East,5748,Season Ticket Holder,Eagles,P00612,Footwear,3,16.76,50.28,435,3,0.69,1436.1
1678,East,3068,Season Ticket Holder,Sharks,P03555,Accessories,4,146.65,586.6,185,1,0.54,2221.5
1679,South,3549,Season Ticket Holder,Sharks,P04493,Footwear,5,110.49,552.45,371,5,1.35,4296.86
1680,South,2154,Online Shopper,Bulls,P04027,Jerseys,4,43.38,173.52,165,4,2.42,2128.27
1681,West,5686,Casual Fan,Warriors,P00479,Jerseys,3,76.77,230.31,220,2,0.91,1642.45
1682,South,1515,Online Shopper,Tigers,P04425,Jerseys,2,18.71,37.42,387,2,0.52,482.31
1683,North,7734,Casual Fan,Bulls,P02855,Footwear,3,103.06,309.18,302,3,0.99,1517.05
1684,North,4527,Online Shopper,Tigers,P04503,Jerseys,1,145.4,145.4,294,1,0.34,4921.67
1685,East,1864,Loyal Fan,Eagles,P01961,Fan Merchandise,4,108.82,435.28,169,4,2.37,4653.74
1686,North,7799,Online Shopper,Eagles,P03781,Footwear,4,97.16,388.64,251,4,1.59,4229.02
1687,West,3706,Loyal Fan,Warriors,P01979,Jerseys,4,139.11,556.44,349,4,1.15,3820.01
1688,North,2362,Casual Fan,Warriors,P03150,Training Gear,5,81.73,408.65,435,5,1.15,1419.96
1689,North,4842,Online Shopper,Warriors,P00295,Footwear,5,114.32,571.6,161,5,3.11,1368.46
1690,West,2292,Online Shopper,Eagles,P04772,Accessories,3,140.59,421.77,339,2,0.59,2537.32
1691,South,7568,Casual Fan,Sharks,P01384,Jerseys,2,100.56,201.12,311,2,0.64,2861.7
1692,South,7140,Season Ticket Holder,Bulls,P02316,Accessories,1,83.65,83.65,352,1,0.28,2077
1693,West,6636,Season Ticket Holder,Tigers,P02926,Training Gear,2,91.26,182.52,100,2,2,2843.86
1694,East,8558,Loyal Fan,Tigers,P00474,Fan Merchandise,2,117.72,235.44,284,2,0.7,2447.41
1695,North,4406,Online Shopper,Bulls,P02348,Jerseys,1,17.26,17.26,70,1,1.43,3123.31
1696,West,9091,Season Ticket Holder,Lions,P04693,Footwear,5,55.94,279.7,257,5,1.95,2681.42
1697,North,5878,Casual Fan,Eagles,P00523,Footwear,4,17.2,68.8,415,1,0.24,1165.04
1698,East,1762,Casual Fan,Eagles,P04317,Fan Merchandise,5,120.07,600.35,385,5,1.3,2686.85
1699,North,5032,Online Shopper,Warriors,P02003,Fan Merchandise,4,138.08,552.32,300,4,1.33,2690.07
1700,West,7418,Loyal Fan,Bulls,P01746,Jerseys,4,65.93,263.72,238,4,1.68,406.99
1701,North,7110,Casual Fan,Lions,P02150,Jerseys,5,45.29,226.45,371,4,1.08,1380.54
1702,South,8651,Online Shopper,Lions,P00159,Footwear,2,15.68,31.36,65,1,1.54,3037.74
1703,East,1608,Loyal Fan,Eagles,P04829,Jerseys,4,10.96,43.84,465,4,0.86,2157.03
1704,East,6804,Season Ticket Holder,Warriors,P02508,Footwear,5,86.34,431.7,87,5,5.75,4031.4
1705,East,3636,Online Shopper,Tigers,P03918,Jerseys,2,56.68,113.36,321,2,0.62,404.19
1706,West,6324,Loyal Fan,Warriors,P04455,Accessories,1,144.97,144.97,292,1,0.34,723
1707,East,6230,Casual Fan,Tigers,P04595,Fan Merchandise,4,124.44,497.76,488,4,0.82,4913.52
1708,South,9775,Season Ticket Holder,Eagles,P03897,Fan Merchandise,2,73.13,146.26,441,2,0.45,3180.58
1709,West,5700,Casual Fan,Warriors,P03375,Footwear,4,37.81,151.24,160,4,2.5,3068.88
1710,South,9944,Casual Fan,Lions,P04295,Accessories,2,63.59,127.18,240,1,0.42,3858.03
1711,North,7228,Season Ticket Holder,Bulls,P02610,Fan Merchandise,1,20.03,20.03,332,1,0.3,1682.23
1712,North,5437,Online Shopper,Sharks,P02423,Jerseys,4,97.18,388.72,53,4,7.55,3320.05
1713,North,1420,Online Shopper,Lions,P03006,Accessories,5,131.12,655.6,486,5,1.03,2327.88
1714,North,9766,Online Shopper,Bulls,P01958,Footwear,2,70.96,141.92,209,2,0.96,1872.17
1715,South,3866,Casual Fan,Tigers,P01827,Jerseys,1,77.25,77.25,390,1,0.26,935.57
1716,West,8546,Casual Fan,Eagles,P04465,Footwear,4,141.3,565.2,319,4,1.25,510.51
1717,West,4163,Online Shopper,Warriors,P02404,Jerseys,1,53.34,53.34,292,1,0.34,176.65
1718,East,9916,Online Shopper,Eagles,P01147,Accessories,1,24.24,24.24,163,1,0.61,1579.9
1719,South,6465,Season Ticket Holder,Eagles,P04002,Jerseys,4,19.66,78.64,164,4,2.44,183.7
1720,North,3622,Casual Fan,Tigers,P02353,Footwear,4,117.55,470.2,374,4,1.07,1442.66
1721,South,2555,Loyal Fan,Eagles,P04132,Jerseys,2,40.57,81.14,143,2,1.4,3163.7
1722,East,7000,Online Shopper,Warriors,P03739,Fan Merchandise,5,149.85,749.25,277,5,1.81,853.85
1723,East,6762,Online Shopper,Lions,P00550,Footwear,1,144.84,144.84,390,1,0.26,2311.47
1724,South,2060,Casual Fan,Eagles,P00370,Accessories,4,129.53,518.12,329,4,1.22,821.58
1725,South,3000,Online Shopper,Warriors,P02383,Accessories,1,80.54,80.54,136,1,0.74,1873.91
1726,South,1075,Online Shopper,Warriors,P02500,Footwear,2,81.09,162.18,337,2,0.59,4348.79
1727,West,3095,Casual Fan,Tigers,P00547,Jerseys,2,140.5,281,267,2,0.75,3472.71
1728,North,7479,Online Shopper,Eagles,P01051,Training Gear,2,51.63,103.26,107,2,1.87,3720.06
1729,South,4727,Season Ticket Holder,Tigers,P04890,Jerseys,5,78.14,390.7,233,5,2.15,2432.66
1730,South,3988,Loyal Fan,Lions,P02085,Jerseys,3,66.36,199.08,325,3,0.92,4568.97
1731,South,3442,Casual Fan,Lions,P00775,Training Gear,3,60.2,180.6,275,3,1.09,824.5
1732,East,5723,Season Ticket Holder,Bulls,P01947,Jerseys,3,134.86,404.58,179,2,1.12,686.84
1733,East,5881,Casual Fan,Warriors,P02015,Footwear,5,111.42,557.1,122,1,0.82,1657.02
1734,West,2802,Casual Fan,Eagles,P02517,Footwear,5,142.22,711.1,350,5,1.43,583.31
1735,North,8767,Casual Fan,Bulls,P00609,Footwear,1,20.09,20.09,64,1,1.56,1577.89
1736,West,8794,Loyal Fan,Warriors,P02894,Training Gear,1,125.82,125.82,179,1,0.56,2877.63
1737,North,3032,Season Ticket Holder,Eagles,P04850,Accessories,2,55.93,111.86,242,2,0.83,2081.87
1738,East,1603,Loyal Fan,Tigers,P02406,Accessories,5,92.73,463.65,480,4,0.83,2241.35
1739,East,9438,Casual Fan,Lions,P03485,Training Gear,3,108.51,325.53,134,3,2.24,892.1
1740,East,1224,Online Shopper,Bulls,P04815,Jerseys,3,29.82,89.46,378,3,0.79,2281.62
1741,West,6793,Loyal Fan,Bulls,P00344,Footwear,1,114.79,114.79,346,1,0.29,4613.09
1742,South,1056,Online Shopper,Lions,P03531,Footwear,2,57.7,115.4,396,2,0.51,408.55
1743,South,3098,Casual Fan,Tigers,P04345,Footwear,2,49,98,215,2,0.93,3441.94
1744,East,7687,Online Shopper,Sharks,P03677,Fan Merchandise,4,76.02,304.08,289,4,1.38,3207.84
1745,South,6368,Loyal Fan,Sharks,P01832,Training Gear,5,119.61,598.05,101,5,4.95,4046.09
1746,South,1932,Season Ticket Holder,Sharks,P04425,Jerseys,3,67.26,201.78,170,3,1.76,3054.39
1747,West,8700,Online Shopper,Eagles,P01758,Jerseys,3,86.33,258.99,99,3,3.03,2046.93
1748,North,4622,Loyal Fan,Bulls,P02638,Jerseys,1,43.39,43.39,325,1,0.31,3979.75
1749,East,8647,Season Ticket Holder,Tigers,P02982,Jerseys,1,54.51,54.51,135,1,0.74,1860.54
1750,East,7734,Casual Fan,Eagles,P01155,Jerseys,5,141.8,709,66,5,7.58,1338.1
1751,West,9217,Season Ticket Holder,Eagles,P03718,Footwear,1,138.66,138.66,111,1,0.9,2751.46
1752,West,6399,Casual Fan,Tigers,P04718,Fan Merchandise,1,134.26,134.26,355,1,0.28,4734.68
1753,South,2405,Loyal Fan,Eagles,P02756,Training Gear,3,64.39,193.17,371,3,0.81,2791.73
1754,East,7107,Loyal Fan,Bulls,P01155,Jerseys,5,14.11,70.55,112,5,4.46,4974.47
1755,North,2630,Season Ticket Holder,Tigers,P00059,Footwear,3,138.67,416.01,384,3,0.78,4045.89
1756,West,2887,Loyal Fan,Sharks,P00122,Footwear,3,66.11,198.33,418,3,0.72,4318.73
1757,North,2335,Loyal Fan,Sharks,P00350,Training Gear,1,122.5,122.5,442,1,0.23,3613.34
1758,North,5883,Casual Fan,Eagles,P00346,Training Gear,3,82.19,246.57,466,3,0.64,1844.96
1759,East,7965,Loyal Fan,Lions,P02550,Fan Merchandise,5,135.07,675.35,478,5,1.05,2471.76
1760,East,6014,Online Shopper,Tigers,P04053,Footwear,1,26.37,26.37,210,1,0.48,3588.3
1761,West,9703,Casual Fan,Warriors,P04439,Accessories,5,126.17,630.85,181,5,2.76,1557.66
1762,East,3456,Online Shopper,Warriors,P02908,Jerseys,2,131.44,262.88,172,2,1.16,4286.92
1763,East,1524,Season Ticket Holder,Eagles,P03754,Accessories,5,50.61,253.05,242,5,2.07,2492.65
1764,East,1340,Online Shopper,Lions,P00211,Jerseys,5,97.53,487.65,442,5,1.13,3425.15
1765,North,8254,Loyal Fan,Tigers,P01602,Footwear,4,17.7,70.8,249,4,1.61,2530.12
1766,West,6799,Season Ticket Holder,Sharks,P01348,Accessories,5,53.88,269.4,257,5,1.95,4831.78
1767,South,4477,Loyal Fan,Eagles,P04654,Jerseys,3,62.17,186.51,398,3,0.75,2245.58
1768,North,9556,Season Ticket Holder,Tigers,P04485,Jerseys,3,23.28,69.84,153,3,1.96,2165.68
1769,East,5094,Season Ticket Holder,Tigers,P00248,Jerseys,1,70.67,70.67,168,1,0.6,3198.02
1770,North,8856,Casual Fan,Tigers,P00311,Jerseys,2,100.71,201.42,379,2,0.53,683.91
1771,East,7836,Online Shopper,Lions,P03218,Jerseys,1,100.89,100.89,426,1,0.23,3590.96
1772,East,3551,Loyal Fan,Tigers,P00812,Jerseys,5,75.79,378.95,200,4,2,334.92
1773,North,5039,Season Ticket Holder,Lions,P01075,Jerseys,5,27.28,136.4,251,5,1.99,4643.89
1774,West,6204,Casual Fan,Lions,P03127,Jerseys,3,21.03,63.09,412,3,0.73,2716.42
1775,East,7839,Season Ticket Holder,Bulls,P00707,Fan Merchandise,5,125.14,625.7,297,5,1.68,1536.44
1776,West,5888,Online Shopper,Tigers,P02779,Footwear,5,88.34,441.7,432,1,0.23,1365.77
1777,South,3138,Season Ticket Holder,Bulls,P01387,Jerseys,3,114.99,344.97,50,3,6,3682.1
1778,East,8049,Online Shopper,Sharks,P03309,Footwear,2,14.63,29.26,417,2,0.48,517.73
1779,West,5061,Season Ticket Holder,Bulls,P03129,Fan Merchandise,5,71.81,359.05,449,5,1.11,4643.14
1780,West,6013,Online Shopper,Bulls,P02795,Accessories,4,136.53,546.12,375,1,0.27,2580.76
1781,South,8211,Loyal Fan,Tigers,P01320,Jerseys,2,109.13,218.26,452,2,0.44,3448.94
1782,West,2955,Online Shopper,Sharks,P02474,Accessories,2,117.29,234.58,467,2,0.43,466.87
1783,West,7451,Online Shopper,Eagles,P03947,Training Gear,3,75.95,227.85,418,3,0.72,1298.2
1784,South,1600,Loyal Fan,Warriors,P01170,Training Gear,1,114.3,114.3,130,1,0.77,124.67
1785,East,9740,Online Shopper,Eagles,P02509,Accessories,5,104.1,520.5,109,5,4.59,1010.35
1786,West,2823,Season Ticket Holder,Lions,P04965,Fan Merchandise,5,28.72,143.6,368,2,0.54,2812.53
1787,West,4229,Season Ticket Holder,Eagles,P02177,Fan Merchandise,1,22.76,22.76,493,1,0.2,2544.45
1788,West,5925,Season Ticket Holder,Warriors,P01934,Accessories,5,34.72,173.6,98,5,5.1,3922.96
1789,North,1180,Loyal Fan,Warriors,P02513,Footwear,4,21.13,84.52,380,4,1.05,3246.13
1790,South,7173,Online Shopper,Sharks,P03898,Accessories,1,90.91,90.91,142,1,0.7,3629.68
1791,North,9417,Online Shopper,Eagles,P00929,Training Gear,3,145.13,435.39,109,3,2.75,1304.07
1792,South,2032,Season Ticket Holder,Lions,P03394,Jerseys,1,118.29,118.29,77,1,1.3,2603.92
1793,East,5724,Online Shopper,Bulls,P00806,Fan Merchandise,2,114.34,228.68,126,2,1.59,4593.84
1794,East,1763,Season Ticket Holder,Bulls,P02865,Jerseys,3,126.21,378.63,181,1,0.55,2501.23
1795,West,2797,Season Ticket Holder,Lions,P03856,Footwear,2,136.17,272.34,229,2,0.87,1174.09
1796,South,1586,Season Ticket Holder,Sharks,P04043,Fan Merchandise,3,52.56,157.68,129,3,2.33,2985.62
1797,East,5943,Loyal Fan,Bulls,P03637,Jerseys,1,22.63,22.63,359,1,0.28,830.53
1798,South,4135,Casual Fan,Sharks,P00314,Footwear,2,115.19,230.38,211,2,0.95,3384.3
1799,East,6737,Casual Fan,Bulls,P02239,Jerseys,3,69.76,209.28,65,3,4.62,2329.55
1800,North,1729,Online Shopper,Bulls,P03719,Footwear,5,142.35,711.75,389,5,1.29,1688.21
1801,East,6255,Season Ticket Holder,Eagles,P02970,Jerseys,2,140.68,281.36,303,2,0.66,1271.32
1802,North,2462,Casual Fan,Sharks,P03703,Footwear,4,146.37,585.48,407,4,0.98,3188.76
1803,East,4976,Casual Fan,Warriors,P01284,Footwear,3,118.48,355.44,340,3,0.88,2077.75
